protocol,num_clients,alpha,seed,rounds,split_point,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv1,2,0.5,10,50,block1_run26228,,splitfedv1_c2_alpha0.5_seed10_r50_splitblock1_run26228,50,111.25244140625,0.04203402786614625,2.0707190348257623,295.13950753211975,2.545405626296997,22.988525390625,0.05116096715191888,0.7666842937469482,100.0,0.009900990099009901,0.7733333333333333,90.0,0.7597695195276873,17.0,20.0,63.0,56797.0,0.7581699346405227,0.7435897435897436,56867.0,0.9653726393259151,0.0032801061976908746,12.0,0.5526315789473685,0.022646676731856327,58.0,0.4117647058823529,0.9993504441557529,0.8400000000000001,0.0005646664567157874,298.6649284362793,3.525233507156372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,2,0.5,30,50,block1_run26234,,splitfedv1_c2_alpha0.5_seed30_r50_splitblock1_run26234,50,111.25244140625,0.06492203943913341,2.5557867543468036,321.76715087890625,2.893270969390869,41.256103515625,0.23146097026885878,1.2132550477981567,100.0,0.009900990099009901,0.7333333333333333,12.0,0.8090326735510032,20.0,8.0,58.0,56875.0,0.7971014492753622,0.8730158730158731,56879.0,0.942810952707414,0.005011421370994131,17.0,0.8000000000000002,0.03005512446894421,55.0,0.8285714285714286,0.9995084442259752,0.7733333333333333,0.00045589275041216226,325.22016859054565,3.4528095722198486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,3,0.5,10,50,block1_run26230,,splitfedv1_c3_alpha0.5_seed10_r50_splitblock1_run26230,50,111.25244140625,0.03743420345359223,3.0575817090145634,344.30974769592285,3.303098440170288,47.02443796013837,0.4261869073898514,1.4786545979694208,100.0,0.009900990099009901,0.7466666666666667,22.0,0.797983459870971,19.0,12.0,59.0,56865.0,0.7832167832167832,0.8235294117647058,56875.0,0.9329353513690885,0.004263898212558399,16.0,0.7564102564102563,0.028475123766721674,56.0,0.728395061728395,0.9994557775359011,0.7866666666666667,0.0004877429358257355,348.0093102455139,3.6993486881256104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,3,0.5,30,50,block1_run26236,,splitfedv1_c3_alpha0.5_seed30_r50_splitblock1_run26236,50,111.25244140625,0.08147853567090767,2.125396922729791,315.4738984107971,2.690161943435669,32.867171629050105,0.1955720499221876,1.010878936624397,100.0,0.009900990099009901,0.7733333333333333,51.0,0.7961173827815786,17.0,14.0,59.0,56836.0,0.7891156462585035,0.8055555555555555,56873.0,0.95390827429817,0.003927719536587136,16.0,0.6378378378378379,0.02898423510410449,58.0,0.5363636363636364,0.9994557775359011,0.7866666666666667,0.0005049145357929928,319.1902370452881,3.716116428375244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,10,50,block1_run26181,,splitfedv1_c4_alpha0.1_seed10_r50_splitblock1_run26181,50,165.9580078125,0.026149389229386432,2.7526442019758903,3852.435436964035,3.6353325843811035,41.73706811579779,0.4477614106415122,1.3192523902765034,100.0,0.009900990099009901,0.7733333333333333,44.0,0.7871921175861273,17.0,10.0,58.0,56843.0,0.8111888111888111,0.8529411764705882,56877.0,0.9722578679370213,0.0032255486218517727,17.0,0.655367231638418,0.03061690249640111,58.0,0.5686274509803921,0.9995259997893332,0.7733333333333333,0.0004592669073369968,3857.156548023224,4.720861434936523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,unknown,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,50,111.25244140625,0.018948607053434593,1.6802301167013427,355.2979919910431,2.2312991619110107,27.770489822769818,0.6715016305888531,0.8296209149823042,100.0,0.009900990099009901,0.7466666666666667,43.0,0.8082202717116402,19.0,6.0,59.0,56844.0,0.8175182481751825,0.9032258064516129,56881.0,0.9741738299904489,0.0029122628487415693,16.0,0.6666666666666666,0.028843790597240265,56.0,0.5784313725490197,0.9995611109160493,0.7866666666666666,0.000417792443354138,360.11453890800476,4.816287517547607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.5,10,50,block1_run26168,,splitfedv1_c4_alpha0.5_seed10_r50_splitblock1_run26168,50,111.25244140625,0.09573385191981208,2.6873803546946706,384.6344749927521,3.0713539123535156,40.191069253692696,0.5874635614453073,1.2388819158337807,100.0,0.009900990099009901,0.76,8.0,0.7828146863889627,18.0,7.0,57.0,56879.0,0.8201438848920863,0.890625,56880.0,0.8853683032444437,0.0056006924857930135,18.0,0.8142857142857143,0.03174045855131491,57.0,0.876923076923077,0.9995611109160493,0.76,0.00043221568492738906,389.302672624588,4.667933464050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.5,10,50,block1_run26204,,splitfedv1_c4_alpha0.5_seed10_r50_splitblock1_run26204,50,111.25244140625,0.08595108975710367,2.72248524170024,390.12872409820557,3.1152451038360596,40.191069253692696,0.5073112954981719,1.2556920365300133,100.0,0.009900990099009901,0.7466666666666667,13.0,0.7858877912720669,19.0,8.0,58.0,56874.0,0.8057553956834532,0.875,56879.0,0.9280763619104541,0.004721319245126846,17.0,0.7945205479452054,0.030072680032302238,56.0,0.8169014084507044,0.9995259997893332,0.7733333333333333,0.000436397301431993,394.98662877082825,4.857629776000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.5,10,50,block1_run26232,,splitfedv1_c4_alpha0.5_seed10_r50_splitblock1_run26232,50,111.25244140625,0.08438744739347552,2.732595605399637,389.66035318374634,3.12701416015625,40.191069253692696,0.5154983709055633,1.259179530104898,100.0,0.009900990099009901,0.76,12.0,0.7809341324273649,18.0,7.0,57.0,56875.0,0.8201438848920863,0.890625,56880.0,0.9282705480455404,0.0056613459107381124,18.0,0.7916666666666666,0.03181068080474703,57.0,0.8260869565217391,0.9995611109160493,0.76,0.0004237765474509676,394.4007601737976,4.740156173706055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.5,10,50,block2_run26171,,splitfedv1_c4_alpha0.5_seed10_r50_splitblock2_run26171,50,55.626220703125,0.09901529324586551,2.5820725702005203,351.63712430000305,2.9572741985321045,20.095534626846348,0.6046107232794166,1.1986501863869308,100.0,0.009900990099009901,0.7466666666666667,10.0,0.7837886083333048,19.0,8.0,57.0,56877.0,0.8057553956834532,0.875,56879.0,0.9183293195281874,0.004993982762851169,18.0,0.8028169014084509,0.03177556967803097,56.0,0.8507462686567164,0.9995259997893332,0.76,0.00043944125075344426,355.7566394805908,4.119284152984619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
