timestamp,benchmark,job_id,protocol,num_clients,alpha,seed,split_point,rounds,state,exit_code,elapsed,slurm_out,server_log,client_logs
Mon May  4 01:57:57 +03 2026,main_benchmark,26186,splitfedv1,4,100,10,block1,50,SUBMITTED,NA,NA,cc_sfl_4c_26186.out,server_26186.log," client0_26186.log client1_26186.log client2_26186.log client3_26186.log"
