2026/05/03 20:59:13.025, Tesla T4, 0, 0, 16.07
2026/05/03 20:59:18.077, Tesla T4, 0, 0, 15.88
2026/05/03 20:59:23.116, Tesla T4, 0, 0, 15.78
2026/05/03 20:59:28.156, Tesla T4, 0, 0, 15.78
2026/05/03 20:59:33.197, Tesla T4, 0, 0, 15.78
2026/05/03 20:59:38.236, Tesla T4, 0, 0, 15.78
2026/05/03 20:59:43.275, Tesla T4, 0, 0, 15.78
2026/05/03 20:59:48.313, Tesla T4, 4, 159, 27.29
2026/05/03 20:59:53.347, Tesla T4, 4, 159, 27.29
2026/05/03 20:59:58.381, Tesla T4, 5, 159, 27.29
2026/05/03 21:00:03.415, Tesla T4, 5, 159, 27.38
2026/05/03 21:00:08.461, Tesla T4, 4, 159, 27.38
2026/05/03 21:00:13.496, Tesla T4, 5, 159, 27.38
2026/05/03 21:00:18.543, Tesla T4, 5, 159, 27.48
2026/05/03 21:00:23.578, Tesla T4, 4, 159, 27.48
2026/05/03 21:00:28.623, Tesla T4, 4, 159, 27.48
2026/05/03 21:00:33.659, Tesla T4, 5, 159, 27.58
2026/05/03 21:00:38.697, Tesla T4, 5, 159, 27.58
2026/05/03 21:00:43.732, Tesla T4, 4, 159, 27.58
2026/05/03 21:00:48.766, Tesla T4, 5, 159, 27.67
2026/05/03 21:00:53.801, Tesla T4, 5, 159, 27.67
2026/05/03 21:00:58.847, Tesla T4, 4, 159, 27.67
2026/05/03 21:01:03.881, Tesla T4, 0, 159, 27.58
2026/05/03 21:01:08.927, Tesla T4, 5, 159, 27.67
2026/05/03 21:01:13.962, Tesla T4, 4, 159, 27.67
2026/05/03 21:01:18.996, Tesla T4, 4, 159, 27.67
2026/05/03 21:01:24.031, Tesla T4, 5, 159, 27.77
2026/05/03 21:01:29.065, Tesla T4, 5, 159, 27.87
2026/05/03 21:01:34.100, Tesla T4, 4, 159, 27.77
2026/05/03 21:01:39.135, Tesla T4, 5, 159, 27.77
2026/05/03 21:01:44.170, Tesla T4, 5, 159, 27.77
2026/05/03 21:01:49.204, Tesla T4, 4, 159, 27.77
2026/05/03 21:01:54.239, Tesla T4, 7, 159, 27.87
2026/05/03 21:01:59.273, Tesla T4, 5, 159, 27.87
2026/05/03 21:02:04.308, Tesla T4, 5, 159, 27.97
2026/05/03 21:02:09.342, Tesla T4, 4, 159, 27.87
2026/05/03 21:02:14.390, Tesla T4, 5, 159, 27.87
2026/05/03 21:02:19.436, Tesla T4, 5, 159, 27.87
2026/05/03 21:02:24.471, Tesla T4, 4, 159, 27.87
2026/05/03 21:02:29.506, Tesla T4, 2, 159, 27.87
2026/05/03 21:02:34.540, Tesla T4, 5, 159, 27.97
2026/05/03 21:02:39.574, Tesla T4, 4, 159, 27.97
2026/05/03 21:02:44.609, Tesla T4, 4, 159, 27.97
2026/05/03 21:02:49.643, Tesla T4, 5, 159, 27.97
2026/05/03 21:02:54.678, Tesla T4, 5, 159, 27.97
2026/05/03 21:02:59.713, Tesla T4, 4, 159, 27.97
2026/05/03 21:03:04.748, Tesla T4, 5, 159, 28.06
2026/05/03 21:03:09.783, Tesla T4, 5, 159, 28.06
2026/05/03 21:03:14.842, Tesla T4, 4, 159, 28.06
2026/05/03 21:03:19.878, Tesla T4, 8, 159, 28.16
2026/05/03 21:03:24.925, Tesla T4, 5, 159, 28.06
2026/05/03 21:03:29.972, Tesla T4, 4, 161, 28.06
2026/05/03 21:03:35.006, Tesla T4, 4, 161, 28.06
2026/05/03 21:03:40.041, Tesla T4, 5, 161, 28.06
2026/05/03 21:03:45.076, Tesla T4, 5, 161, 28.16
2026/05/03 21:03:50.112, Tesla T4, 4, 161, 28.06
2026/05/03 21:03:55.150, Tesla T4, 5, 161, 28.16
2026/05/03 21:04:00.188, Tesla T4, 5, 161, 28.16
2026/05/03 21:04:05.223, Tesla T4, 4, 161, 28.16
2026/05/03 21:04:10.269, Tesla T4, 3, 161, 28.16
2026/05/03 21:04:15.304, Tesla T4, 5, 161, 28.16
2026/05/03 21:04:20.338, Tesla T4, 5, 161, 28.16
2026/05/03 21:04:25.373, Tesla T4, 4, 161, 28.26
2026/05/03 21:04:30.408, Tesla T4, 5, 161, 28.16
2026/05/03 21:04:35.468, Tesla T4, 5, 161, 28.16
2026/05/03 21:04:40.514, Tesla T4, 4, 161, 28.26
2026/05/03 21:04:45.548, Tesla T4, 5, 161, 28.06
2026/05/03 21:04:50.584, Tesla T4, 5, 161, 28.26
2026/05/03 21:04:55.619, Tesla T4, 4, 161, 28.26
2026/05/03 21:05:00.644, Tesla T4, 4, 161, 28.16
2026/05/03 21:05:05.679, Tesla T4, 5, 161, 28.26
2026/05/03 21:05:10.713, Tesla T4, 5, 161, 28.26
2026/05/03 21:05:15.737, Tesla T4, 4, 161, 28.26
2026/05/03 21:05:20.772, Tesla T4, 5, 161, 28.34
2026/05/03 21:05:25.806, Tesla T4, 5, 161, 28.35
2026/05/03 21:05:30.828, Tesla T4, 4, 161, 28.26
2026/05/03 21:05:35.862, Tesla T4, 4, 161, 28.45
2026/05/03 21:05:40.897, Tesla T4, 5, 161, 28.26
