2026/05/04 01:34:53.432, Tesla T4, 0, 159, 29.89
2026/05/04 01:34:58.468, Tesla T4, 0, 159, 29.91
2026/05/04 01:35:03.519, Tesla T4, 0, 159, 29.79
2026/05/04 01:35:08.560, Tesla T4, 1, 159, 29.89
2026/05/04 01:35:13.618, Tesla T4, 3, 159, 29.89
2026/05/04 01:35:18.655, Tesla T4, 1, 159, 29.89
2026/05/04 01:35:23.689, Tesla T4, 0, 159, 29.91
2026/05/04 01:35:28.724, Tesla T4, 0, 159, 29.91
2026/05/04 01:35:33.758, Tesla T4, 3, 159, 29.99
2026/05/04 01:35:38.806, Tesla T4, 1, 159, 29.99
2026/05/04 01:35:43.852, Tesla T4, 1, 159, 29.99
2026/05/04 01:35:48.899, Tesla T4, 3, 159, 29.99
2026/05/04 01:35:53.934, Tesla T4, 1, 159, 29.99
2026/05/04 01:35:58.969, Tesla T4, 0, 159, 29.99
2026/05/04 01:36:04.003, Tesla T4, 0, 159, 30.00
2026/05/04 01:36:09.036, Tesla T4, 1, 159, 29.89
2026/05/04 01:36:14.074, Tesla T4, 3, 159, 29.99
2026/05/04 01:36:19.112, Tesla T4, 1, 159, 29.89
2026/05/04 01:36:24.151, Tesla T4, 1, 159, 29.89
2026/05/04 01:36:29.192, Tesla T4, 3, 159, 29.99
2026/05/04 01:36:34.227, Tesla T4, 1, 159, 29.89
2026/05/04 01:36:39.261, Tesla T4, 0, 159, 29.91
2026/05/04 01:36:44.294, Tesla T4, 0, 159, 30.00
2026/05/04 01:36:49.328, Tesla T4, 3, 159, 30.00
2026/05/04 01:36:54.363, Tesla T4, 0, 159, 29.91
2026/05/04 01:36:59.396, Tesla T4, 0, 159, 29.91
2026/05/04 01:37:04.430, Tesla T4, 0, 159, 29.91
2026/05/04 01:37:09.464, Tesla T4, 0, 159, 29.99
2026/05/04 01:37:14.504, Tesla T4, 1, 159, 29.89
2026/05/04 01:37:19.541, Tesla T4, 1, 159, 29.89
2026/05/04 01:37:24.577, Tesla T4, 2, 159, 29.89
2026/05/04 01:37:29.632, Tesla T4, 0, 159, 29.89
2026/05/04 01:37:34.665, Tesla T4, 0, 159, 29.91
2026/05/04 01:37:39.710, Tesla T4, 0, 159, 29.91
2026/05/04 01:37:44.746, Tesla T4, 1, 159, 29.89
2026/05/04 01:37:49.790, Tesla T4, 3, 159, 30.00
2026/05/04 01:37:54.825, Tesla T4, 0, 159, 29.91
2026/05/04 01:37:59.860, Tesla T4, 0, 159, 29.89
2026/05/04 01:38:04.894, Tesla T4, 0, 159, 29.91
2026/05/04 01:38:09.933, Tesla T4, 1, 159, 29.91
2026/05/04 01:38:14.984, Tesla T4, 3, 159, 29.99
2026/05/04 01:38:20.018, Tesla T4, 1, 159, 29.89
2026/05/04 01:38:25.064, Tesla T4, 0, 159, 29.91
2026/05/04 01:38:30.099, Tesla T4, 0, 159, 29.91
2026/05/04 01:38:35.134, Tesla T4, 3, 159, 29.89
2026/05/04 01:38:40.173, Tesla T4, 1, 159, 29.89
2026/05/04 01:38:45.221, Tesla T4, 1, 159, 29.91
2026/05/04 01:38:50.257, Tesla T4, 1, 159, 29.99
2026/05/04 01:38:55.293, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:00.339, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:05.372, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:10.407, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:15.446, Tesla T4, 2, 159, 29.89
2026/05/04 01:39:20.480, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:25.513, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:30.547, Tesla T4, 0, 159, 29.81
2026/05/04 01:39:35.580, Tesla T4, 3, 159, 29.89
2026/05/04 01:39:40.615, Tesla T4, 1, 159, 29.89
2026/05/04 01:39:45.656, Tesla T4, 2, 159, 29.89
2026/05/04 01:39:50.692, Tesla T4, 0, 159, 29.91
2026/05/04 01:39:55.725, Tesla T4, 0, 159, 29.81
2026/05/04 01:40:00.759, Tesla T4, 0, 159, 29.99
2026/05/04 01:40:05.792, Tesla T4, 1, 159, 29.79
2026/05/04 01:40:10.835, Tesla T4, 0, 159, 29.81
2026/05/04 01:40:15.869, Tesla T4, 0, 159, 29.91
2026/05/04 01:40:20.903, Tesla T4, 0, 159, 29.91
2026/05/04 01:40:25.937, Tesla T4, 0, 159, 29.91
2026/05/04 01:40:30.995, Tesla T4, 3, 159, 29.91
2026/05/04 01:40:36.030, Tesla T4, 0, 159, 29.81
2026/05/04 01:40:41.064, Tesla T4, 0, 159, 29.81
2026/05/04 01:40:46.096, Tesla T4, 0, 159, 29.91
2026/05/04 01:40:51.142, Tesla T4, 3, 159, 29.79
2026/05/04 01:40:56.177, Tesla T4, 1, 159, 29.79
2026/05/04 01:41:01.235, Tesla T4, 0, 159, 29.91
2026/05/04 01:41:06.269, Tesla T4, 0, 159, 29.81
2026/05/04 01:41:11.314, Tesla T4, 0, 159, 29.91
2026/05/04 01:41:16.348, Tesla T4, 1, 159, 29.79
2026/05/04 01:41:21.394, Tesla T4, 3, 159, 29.99
2026/05/04 01:41:26.429, Tesla T4, 0, 159, 29.79
2026/05/04 01:41:31.463, Tesla T4, 0, 159, 29.81
2026/05/04 01:41:36.497, Tesla T4, 0, 159, 29.91
2026/05/04 01:41:41.532, Tesla T4, 3, 159, 29.81
2026/05/04 01:41:46.573, Tesla T4, 2, 159, 29.89
