protocol,num_clients,alpha,seed,rounds,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,1,111.25244140625,0.2925122999230449,1.7068045210039386,2.348600149154663,2.348470449447632,1.667533062710042,0.0109310573641332,0.0554489222357512,100.0,0.0099009900990099,0.76,56887.0,0.7770082314255823,18.0,8.0,75.0,0.0,0.8142857142857143,0.876923076923077,56879.0,0.9755527038983716,0.0241040146224037,0.0,0.0026298718375791,0.998683332748148,57.0,0.0013166672518521,0.9995435553526912,1.0,0.0009540196037426,7.048924446105957,4.70003604888916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,2,111.25244140625,0.0897550675258092,1.1100178194944883,8.262699604034424,1.2136507034301758,1.667533062710042,0.0085708433942406,0.0467224418537083,100.0,0.0099009900990099,0.7733333333333333,2793.0,0.7765241078671087,17.0,21.0,68.0,54094.0,0.7532467532467533,0.7341772151898734,56866.0,0.9841476377145336,0.0098370897707039,7.0,0.0463215258855585,0.0613215828095923,58.0,0.023767913317022,0.9993328885923948,0.9066666666666666,0.0006451458029766,12.995317697525024,4.732365846633911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,3,111.25244140625,0.0713462753536793,1.1117605929801733,14.219339847564695,1.2238383293151855,1.667533062710042,0.012707853878676,0.0512465802268085,100.0,0.0099009900990099,0.8000000000000002,844.0,0.790407915370408,15.0,24.0,65.0,56043.0,0.7547169811320755,0.7142857142857143,56863.0,0.9816647037108654,0.0076488932067013,10.0,0.1321138211382113,0.0323724588322039,60.0,0.0715071507150715,0.9993153330290367,0.8666666666666667,0.0005802724001133,18.966683626174927,4.747070550918579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,4,111.25244140625,0.0690536868584363,1.1166947984583468,20.286128759384155,1.3193364143371582,1.667533062710042,0.0101619795993841,0.1211682123629367,100.0,0.0099009900990099,0.8000000000000002,2113.0,0.7910025340340673,15.0,37.0,68.0,54774.0,0.6976744186046512,0.6185567010309279,56850.0,0.9882014051247796,0.0103873801124822,7.0,0.0602836879432624,0.0493837997261332,60.0,0.0311783585511233,0.9990871107053826,0.9066666666666666,0.000889639007568,25.022324800491333,4.735927581787109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,5,111.25244140625,0.0648730999007613,1.093560717838298,26.24687504768372,1.2243773937225342,1.667533062710042,0.0117475824567432,0.0862137135582892,100.0,0.0099009900990099,0.8000000000000002,1521.0,0.7988605076285681,15.0,36.0,67.0,55366.0,0.7017543859649122,0.625,56851.0,0.9889101786582758,0.0089758693820579,8.0,0.0805772699939867,0.0407464625539833,60.0,0.0421914357682619,0.9991046662687406,0.8933333333333333,0.0007616646899347,31.095109701156616,4.847979307174683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,6,111.25244140625,0.0619454430010115,1.243760528482624,32.44786477088928,1.3526406288146973,1.667533062710042,0.0070314478751897,0.0493737374361202,100.0,0.0099009900990099,0.8000000000000002,1091.0,0.7985382180791041,15.0,36.0,66.0,55796.0,0.7017543859649122,0.625,56851.0,0.9897000486344272,0.0082076307267819,9.0,0.1071428571428571,0.034953126645834,60.0,0.0570440795159896,0.9991046662687406,0.88,0.0007307891115528,37.29426956176758,4.846137523651123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,7,111.25244140625,0.0678006623377626,1.1247175177581044,38.525609731674194,1.231193780899048,1.667533062710042,0.0115575264617647,0.0470900937797736,100.0,0.0099009900990099,0.8000000000000002,1813.0,0.7946899226457028,15.0,36.0,67.0,55074.0,0.7017543859649122,0.625,56851.0,0.9898036458241776,0.0090753867358177,8.0,0.068542199488491,0.0458726870545275,60.0,0.0356382978723404,0.9991046662687406,0.8933333333333333,0.0007544142298881,43.259002923965454,4.7331132888793945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,8,111.25244140625,0.0633980147143156,1.1037968709906292,44.48356699943543,1.2244064807891846,1.667533062710042,0.0090816295913651,0.0670170858886456,100.0,0.0099009900990099,0.8000000000000002,1555.0,0.8010201175026852,15.0,35.0,67.0,55332.0,0.7058823529411765,0.631578947368421,56852.0,0.9896611410925752,0.0089313808731408,8.0,0.0789628756629345,0.0413433517081563,60.0,0.0413070283600493,0.9991222218320986,0.8933333333333333,0.0007958273063454,49.24480676651001,4.760986328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,9,111.25244140625,0.0629752025550067,1.0995882945136175,50.58264636993408,1.3377156257629397,1.667533062710042,0.0112186510328654,0.1213357504425867,100.0,0.0099009900990099,0.8133333333333335,1678.0,0.8106310199111136,14.0,41.0,67.0,55209.0,0.6892655367231638,0.5980392156862745,56846.0,0.9900795143588752,0.0093983137455566,8.0,0.0736263736263736,0.0435026860011937,61.0,0.0383954154727793,0.9990344440153084,0.8933333333333333,0.0008974364572848,55.330915212631226,4.747998237609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,20,50,25545,splitfedv1_c4_alpha100_seed20_r50_run25545,10,111.25244140625,0.0570225300249874,1.098744547319746,56.55694127082825,1.2258951663970947,1.667533062710042,0.0088956313562914,0.080706890723346,100.0,0.0099009900990099,0.8133333333333335,1286.0,0.809240226444452,14.0,43.0,67.0,55601.0,0.6815642458100558,0.5865384615384617,56844.0,0.9895097298152478,0.0088009855902146,8.0,0.0938375350140056,0.0366209051648467,61.0,0.0495195861049519,0.9989993328885924,0.8933333333333333,0.0009523890425088,61.42785811424256,4.870640754699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
