protocol,num_clients,alpha,seed,rounds,split_point,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,1,55.626220703125,0.1751482125456917,1.9219647461714688,2.9654362201690674,2.965131521224976,11.527908536770328,0.0883548332468297,0.6477785758335667,100.0,0.0099009900990099,0.76,2001.0,0.7829080690949982,18.0,8.0,66.0,54886.0,0.8142857142857143,0.876923076923077,56879.0,0.9736945172007664,0.006502580559126,9.0,0.0616246498599439,0.0509286893016396,57.0,0.0319303338171262,0.9995435553526912,0.88,0.0004813295176963,7.151040315628052,4.1854634284973145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,2,55.626220703125,0.0717323743707257,1.461306110846601,9.230186700820925,2.079005479812622,11.527908536770328,0.0104567216573076,0.7282884645318708,100.0,0.0099009900990099,0.7733333333333333,2217.0,0.8026441304371189,17.0,17.0,68.0,54670.0,0.7733333333333333,0.7733333333333333,56870.0,0.9748530712933828,0.0081256688353377,7.0,0.0576271186440678,0.0512095783153681,58.0,0.0297592997811816,0.999403110845827,0.9066666666666666,0.000620064090559,13.496402740478516,4.266053199768066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,3,55.626220703125,0.0669881619613002,1.3558867404657056,15.393202781677246,1.8966343402862549,11.527908536770328,0.0094300430953767,0.6530776177941363,100.0,0.0099009900990099,0.7733333333333333,565.0,0.8094628433892199,17.0,11.0,64.0,56322.0,0.8055555555555556,0.8405797101449275,56876.0,0.9734545092317518,0.0045348275421215,11.0,0.1818181818181818,0.0292300129911168,58.0,0.1017488076311605,0.9995084442259752,0.8533333333333334,0.0004734532937356,19.69794750213623,4.304583549499512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,4,55.626220703125,0.0687986136551555,1.5084421778293418,21.77522039413452,2.07707142829895,11.527908536770328,0.0263361521829075,0.7284384427688324,100.0,0.0099009900990099,0.7733333333333333,600.0,0.7967263517838201,17.0,10.0,64.0,56287.0,0.8111888111888111,0.8529411764705882,56877.0,0.9745732182513872,0.0061169741297656,11.0,0.1732070365358592,0.0298444577086478,58.0,0.0963855421686747,0.9995259997893332,0.8533333333333334,0.0004880878182421,26.06356167793274,4.28817629814148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,5,55.626220703125,0.0679083699237639,1.3506469981299796,27.957241773605347,1.8935508728027344,11.527908536770328,0.0155496789295413,0.6515386363599874,100.0,0.0099009900990099,0.7733333333333333,148.0,0.8009192978506442,17.0,9.0,63.0,56739.0,0.8169014084507044,0.8656716417910447,56878.0,0.96459390253192,0.0038822955875498,12.0,0.4405594405594406,0.0236648994066219,58.0,0.2985781990521327,0.9995435553526912,0.8400000000000001,0.0004588129265388,32.23419642448425,4.2768144607543945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,6,55.626220703125,0.0661693708594001,1.3633016246137757,34.140812158584595,1.9064180850982664,11.527908536770328,0.007691642995768,0.6582695458692586,100.0,0.0099009900990099,0.7866666666666666,292.0,0.7955300383684422,16.0,22.0,64.0,56595.0,0.7564102564102564,0.728395061728395,56865.0,0.9631238537217056,0.0053442141455237,11.0,0.296983758700696,0.0244373441943751,59.0,0.1797752808988764,0.9993328885923948,0.8533333333333334,0.0005573994169019,38.413111209869385,4.27213716506958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,7,55.626220703125,0.0626660562234469,1.484433931846998,40.48555088043213,2.0723178386688232,11.527908536770328,0.0082779932728712,0.7049193377369932,100.0,0.0099009900990099,0.7733333333333333,163.0,0.7971124836063791,17.0,10.0,64.0,56724.0,0.8111888111888111,0.8529411764705882,56877.0,0.9525605733002852,0.0041899131358996,11.0,0.423841059602649,0.0221726765211895,58.0,0.2819383259911894,0.9995259997893332,0.8533333333333334,0.0004610758044719,44.648083448410034,4.162384271621704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,8,55.626220703125,0.0625974389833106,1.5054976412295071,46.72602915763855,2.0778450965881348,11.527908536770328,0.0107398227804609,0.7280805393012014,100.0,0.0099009900990099,0.7733333333333333,109.0,0.7891655889361744,17.0,10.0,62.0,56778.0,0.8111888111888111,0.8529411764705882,56877.0,0.9514424502376054,0.0037942855929509,13.0,0.5040650406504065,0.0247357887714616,58.0,0.3625730994152046,0.9995259997893332,0.8266666666666668,0.0004634338810809,50.92202591896057,4.195850372314453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,9,55.626220703125,0.0672692007327118,1.469412580781976,52.95614838600159,2.033931255340576,11.527908536770328,0.0178263328684385,0.7107728367891745,100.0,0.0099009900990099,0.7733333333333333,74.0,0.8013122192215204,17.0,11.0,62.0,56813.0,0.8055555555555556,0.8405797101449275,56876.0,0.9392867731936412,0.0040489054174717,13.0,0.5876777251184834,0.0241213440539306,58.0,0.4558823529411764,0.9995084442259752,0.8266666666666668,0.0004707280000293,57.24212956428528,4.285838842391968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,10,50,block2_run26201,,splitfedv2_c4_alpha1.0_seed10_r50_splitblock2_run26201,10,55.626220703125,0.0604561437544601,1.4630851978315895,59.31846570968628,2.076212882995605,11.527908536770328,0.011243576139803,0.7272207347242834,100.0,0.0099009900990099,0.7866666666666666,190.0,0.8058355807929831,16.0,26.0,64.0,56697.0,0.7375000000000002,0.6941176470588235,56861.0,0.9512854137735044,0.0047236127405096,11.0,0.3890577507598784,0.0226466767318563,59.0,0.2519685039370078,0.9992626663389628,0.8533333333333334,0.0006127360792119,63.48459768295288,4.165979862213135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
