protocol,num_clients,alpha,seed,rounds,split_point,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,1,111.25244140625,0.1659876248443048,1.94447755567693,3.0676960945129395,3.0674641132354736,19.42472497548682,0.0350993379534252,0.5796141254274644,100.0,0.0099009900990099,0.7733333333333333,2594.0,0.7641908415818083,17.0,23.0,68.0,54293.0,0.7435897435897436,0.7160493827160493,56864.0,0.9845759722490788,0.0070574732941005,7.0,0.0496894409937888,0.0578280257013447,58.0,0.0255447032306536,0.9992977774656788,0.9066666666666666,0.0007217703238196,7.845861196517944,4.777964115142822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,2,111.25244140625,0.0691334215852836,1.4620770956409983,10.000764846801758,2.154775619506836,19.42472497548682,0.0066152964530476,0.6558571894124988,100.0,0.0099009900990099,0.76,1612.0,0.7849779507107179,18.0,12.0,68.0,55275.0,0.7916666666666666,0.8260869565217391,56875.0,0.9896362965176578,0.0053093609909588,7.0,0.0774928774928774,0.0405884624837611,57.0,0.0404761904761904,0.9994733330992592,0.9066666666666666,0.0005312084482585,14.866358518600464,4.865426063537598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,3,111.25244140625,0.0641420752412255,1.3735227036385622,16.846981287002563,1.9804744720458984,19.42472497548682,0.0059857085668082,0.5741247598652406,100.0,0.0099009900990099,0.7866666666666666,1563.0,0.7770953484362206,16.0,38.0,67.0,55324.0,0.686046511627907,0.6082474226804123,56849.0,0.9924174826117274,0.0047685366363375,8.0,0.0785923753665689,0.0414837962150205,59.0,0.0411042944785276,0.9990519995786664,0.8933333333333333,0.0006911452902159,21.669827222824097,4.822685718536377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,4,111.25244140625,0.0659297225826907,1.4567592442793011,23.81434774398804,2.144354820251465,19.42472497548682,0.0074972058290436,0.6526368408928139,100.0,0.0099009900990099,0.7866666666666666,749.0,0.7978199884189634,16.0,24.0,66.0,56138.0,0.7468354430379747,0.7108433734939759,56863.0,0.9925964338659682,0.0040914542574153,9.0,0.148314606741573,0.0289491239773884,59.0,0.0809815950920245,0.9992977774656788,0.88,0.0006004780196607,28.74499249458313,4.930462598800659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,5,111.25244140625,0.0646625023547303,1.3642347644641497,30.68353700637817,1.9384191036224363,19.42472497548682,0.0057476309112685,0.5633283515605774,100.0,0.0099009900990099,0.7866666666666666,2844.0,0.7962267834632817,16.0,36.0,71.0,54043.0,0.6941176470588235,0.6210526315789474,56851.0,0.9921111443153386,0.0067346880700895,4.0,0.0474916387959866,0.0569502475334433,59.0,0.0243567753001715,0.9990871107053826,0.9466666666666668,0.0008373656560338,35.5028293132782,4.819137096405029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,6,111.25244140625,0.0556576316950674,1.4538390569578692,37.64477372169495,2.1418492794036865,19.42472497548682,0.0069539674222227,0.6525915233024718,100.0,0.0099009900990099,0.7866666666666666,1317.0,0.8154165608362846,16.0,31.0,67.0,55570.0,0.7151515151515152,0.6555555555555557,56856.0,0.9929148428756424,0.0045285139402651,8.0,0.09184372858122,0.0371651276289456,59.0,0.0484104046242774,0.9991748885221726,0.8933333333333333,0.0006753315689412,42.39182353019714,4.746840238571167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,7,111.25244140625,0.0553243775935733,1.3380011417403816,44.30758881568909,1.9156124591827397,19.42472497548682,0.005389732614115,0.5547514695567516,100.0,0.0099009900990099,0.7866666666666666,557.0,0.8128582815340218,16.0,19.0,65.0,56330.0,0.7712418300653595,0.7564102564102564,56868.0,0.9867972178763748,0.0037269350469347,10.0,0.1865136298421807,0.0273340121484498,59.0,0.1045016077170418,0.999385555282469,0.8666666666666667,0.0005569269582993,49.111501932144165,4.80375862121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,8,111.25244140625,0.0575603159333195,1.4688939601475277,51.26933455467224,2.157724142074585,19.42472497548682,0.0065095652760395,0.649745929342902,100.0,0.0099009900990099,0.7866666666666666,478.0,0.8152546402558333,16.0,15.0,66.0,56409.0,0.7919463087248323,0.7972972972972973,56872.0,0.9855071750429214,0.0034521980745731,9.0,0.2132471728594507,0.0241915663073628,59.0,0.1213235294117647,0.9994557775359012,0.88,0.0005369819171171,56.29494071006775,5.025439739227295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,9,111.25244140625,0.0594862703014404,1.3787033297043534,58.28463625907898,1.9895358085632324,19.42472497548682,0.0071625484018859,0.5787307214108733,100.0,0.0099009900990099,0.7866666666666666,373.0,0.8148702693074433,16.0,26.0,66.0,56514.0,0.7375000000000002,0.6941176470588235,56861.0,0.9856243664340416,0.0034959399228875,9.0,0.2568093385214007,0.0223482321547698,59.0,0.1503416856492027,0.9992626663389628,0.88,0.0005864151041599,62.98986101150513,4.7050461769104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,1.0,20,50,unknown,25542.0,splitfedv2_c4_alpha1.0_seed20_r50_run25542,10,111.25244140625,0.0628915709008398,1.499498827784064,65.14798903465271,2.157989978790283,19.42472497548682,0.0067954202741038,0.6369750807683578,100.0,0.0099009900990099,0.76,346.0,0.8019979263718096,18.0,14.0,63.0,56541.0,0.7808219178082191,0.8028169014084509,56873.0,0.985771558821289,0.0035975869982996,12.0,0.2603305785123967,0.0271409009515115,57.0,0.1540342298288508,0.9994382219725432,0.8400000000000001,0.0004898429867965,69.97610569000244,4.82795000076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
