protocol,num_clients,eval_auprc_mean,eval_auprc_std,eval_auprc_count,eval_auroc_mean,eval_auroc_std,eval_auroc_count,eval_f1_mean,eval_f1_std,eval_f1_count,eval_precision_mean,eval_precision_std,eval_precision_count,eval_recall_mean,eval_recall_std,eval_recall_count,eval_bmr_risk_mean,eval_bmr_risk_std,eval_bmr_risk_count,eval_bmr_f1_mean,eval_bmr_f1_std,eval_bmr_f1_count,eval_bmr_precision_mean,eval_bmr_precision_std,eval_bmr_precision_count,eval_bmr_recall_mean,eval_bmr_recall_std,eval_bmr_recall_count,eval_brier_score_mean,eval_brier_score_std,eval_brier_score_count,eval_loss_mean,eval_loss_std,eval_loss_count,eval_accuracy_mean,eval_accuracy_std,eval_accuracy_count,fit_round_time_mean,fit_round_time_std,fit_round_time_count,fit_elapsed_time_mean,fit_elapsed_time_std,fit_elapsed_time_count,fit_train_time_mean,fit_train_time_std,fit_train_time_count,fit_activation_comm_mb_mean,fit_activation_comm_mb_std,fit_activation_comm_mb_count,fit_cumulative_activation_comm_mb_mean,fit_cumulative_activation_comm_mb_std,fit_cumulative_activation_comm_mb_count,auprc_per_second_mean,auprc_per_second_std,auprc_per_second_count,auprc_per_comm_mb_mean,auprc_per_comm_mb_std,auprc_per_comm_mb_count,server_gpu_memory_max_mb_mean,server_gpu_memory_max_mb_std,server_gpu_memory_max_mb_count,client_gpu_memory_max_mb_mean,client_gpu_memory_max_mb_std,client_gpu_memory_max_mb_count,n_runs
splitfedv1,2,0.7844010965393453,0.034834310272523934,2,0.9540917960166646,0.01595352160294796,2,0.7776356919579425,0.027528738000158297,2,0.8083028083028083,0.091518093779944,2,0.7533333333333333,0.028284271247461926,2,0.026350900600400268,0.005238563632960974,2,0.6763157894736843,0.17491588797772498,2,0.6201680672268908,0.29472686005758625,2,0.8066666666666666,0.047140452079103196,2,0.0005102796035639748,7.691462534208724e-05,2,0.004145763784342503,0.001224224699413895,2,0.999429444190864,0.00011172292108215277,2,2.719338297843933,0.24597794304146187,2,308.453329205513,18.828587177529588,2,2.3132528945862827,0.34299467380802273,2,111.25244140625,0.0,2,5562.6220703125,0.0,2,0.002544307271205673,4.2377240743235356e-05,2,0.000141012832909441,6.2622104885451875e-06,2,161.0,0.0,2,159.0,0.0,2,2
splitfedv1,3,0.7970504213262748,0.0013195157641261847,2,0.9434218128336292,0.014830096024456424,2,0.7861662147376434,0.004171126058091107,2,0.8145424836601307,0.012709435609562201,2,0.76,0.018856180831641232,2,0.02872967943541308,0.00035999607904234126,2,0.6971240471240471,0.08384336123424678,2,0.6323793490460157,0.13578672307633918,2,0.7866666666666667,0.0,2,0.0004963287358093642,1.2142154780670382e-05,2,0.004095808874572768,0.000237714221469595,2,0.9994557775359011,0.0,2,2.9966301918029785,0.43341155327777536,2,329.89182305336,20.390024570785663,2,2.5914893158721775,0.6591541837008952,2,111.25244140625,0.0,2,5562.6220703125,0.0,2,0.0024205963615370543,0.00014561289539995293,2,0.00014328681892305828,2.3721111149512588e-07,2,163.0,0.0,2,159.0,0.0,2,2
splitfedv1,4,0.7957034725756376,0.02088700114498858,2,0.9522215972014696,0.033871898549379574,2,0.8231154207069127,0.004202386250404918,2,0.8976934523809523,0.009996301222131295,2,0.76,0.0,2,0.03177556967803097,4.965463159205045e-05,2,0.8029761904761905,0.015994081955409988,2,0.8515050167224081,0.035946565465001815,2,0.76,0.0,2,0.0004203321737333328,4.871080025360538e-06,2,0.005165857191349282,0.0007007268669625606,2,0.9995698886977282,1.2413657898051864e-05,2,2.351470708847046,1.0967840670511144,2,354.6980038881302,49.444228546285785,2,2.0395721820990858,0.9800831242738705,2,111.25244140625,0.0,2,5562.6220703125,0.0,2,0.0022694810497412964,0.00037524806847190724,2,0.00014304467614693374,3.754884096200191e-06,2,163.0,0.0,2,159.0,0.0,2,2
splitfedv2,2,0.8007004470919058,0.020775316691882997,2,0.9694172072119582,0.0021504770367656843,2,0.7893822872736294,0.04350346855228576,2,0.8381696428571428,0.07418307749055303,2,0.7466666666666666,0.01885618083164135,2,0.02713212316983252,0.0021972174479480853,2,0.38254199802362243,0.08987985682278965,2,0.253076675257732,0.07948117137757298,2,0.8200000000000001,0.028284271247461888,2,0.0004706759533421843,6.416782107743644e-05,2,0.003296190912587133,0.00021571392420054612,2,0.9994733330992591,0.00012413657898012614,2,2.714320659637451,0.2642684951834316,2,307.9978084564209,18.42465835630955,2,2.3126377759811376,0.35659239123372094,2,111.25244140625,0.0,2,5562.6220703125,0.0,2,0.0026023339896742203,8.8220751092523e-05,2,0.00014394298893056448,3.7348064328799184e-06,2,161.0,0.0,2,159.0,0.0,2,2
splitfedv2,3,0.8001709987575149,0.006941841033638449,2,0.9718585968674742,0.008431865417323704,2,0.757003680450314,0.030433606429938632,2,0.7481418918918918,0.050405246902149106,2,0.7666666666666667,0.009428090415820538,2,0.03422457076647589,0.011333669660884768,2,0.3064484055965193,0.32004032789332676,2,0.2190443144641618,0.25040006170301854,2,0.8466666666666667,0.04714045207910312,2,0.0005665714965706878,0.00020081917751975972,2,0.004270130703529166,0.002149954999843461,2,0.9993504441557529,9.93092631841009e-05,2,2.9407029151916504,0.4036909444070452,2,326.6935844421387,22.76556020604713,2,2.549850473225204,0.6283739033756482,2,111.25244140625,0.0,2,5562.6220703125,0.0,2,0.0024545204051847694,0.00014979385380686574,2,0.00014384780929626635,1.2479440353654055e-06,2,161.0,0.0,2,159.0,0.0,2,2
splitfedv2,4,0.7856351226414362,0.02369652654899449,2,0.9722805444712033,0.010792161260959467,2,0.7680672268907563,0.004753659033187014,2,0.8416141235813367,0.015336994497362626,2,0.7066666666666667,0.018856180831641232,2,0.027500790000351112,0.0071130259755607566,2,0.5970989337961815,0.027035920074129877,2,0.47937062937062935,0.05488730958860611,2,0.8,0.05656854249492385,2,0.000502144272048858,2.0916398874429706e-05,2,0.0032769925625573907,4.4311173500932733e-05,2,0.9994382219725431,0.0,2,2.2984174489974976,1.059088431505153,2,350.87795662879944,47.29934625994722,2,1.9997728594374569,0.9513655497256234,2,111.25244140625,0.0,2,5562.6220703125,0.0,2,0.002264179292470462,0.0003727527604035928,2,0.00014123467543019697,4.259956230976368e-06,2,161.0,0.0,2,159.0,0.0,2,2
