benchmark,run_name,protocol,num_clients,alpha,seed,rounds,split_point,run_id,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std,fit_cumulative_activation_comm_mb
client_count_ablation,splitfedv1_c4_alpha0.5_seed30_r50_splitblock1_run26238,splitfedv1,4,0.5,30,50,block1,26238,45,111.25244140625,0.06773602099585055,1.3368282857381029,287.16261625289917,1.5665788650512695,19.767664875344845,0.1793754068070588,0.590198480631248,100.0,0.009900990099009901,0.76,9.0,0.8091965625530805,18.0,7.0,57.0,56878.0,0.8201438848920863,0.890625,56880.0,0.9796910834930066,0.0039412553263543215,18.0,0.8085106382978723,0.03175801411467294,57.0,0.8636363636363636,0.9995611109160493,0.76,0.00043486383544088847,291.9951732158661,4.8322913646698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5006.35986328125
client_count_ablation,splitfedv1_c4_alpha0.5_seed30_r50_splitblock1_run26238,splitfedv1,4,0.5,30,50,block1,26238,46,111.25244140625,0.06526937794432558,1.3642607776404354,293.6724019050598,1.677130937576294,19.767664875344845,0.16735320999754164,0.6316911120117655,100.0,0.009900990099009901,0.76,11.0,0.7937857955044062,18.0,7.0,57.0,56876.0,0.8201438848920863,0.890625,56880.0,0.9803838018059193,0.004025765601813035,18.0,0.7972027972027972,0.031793125241389,57.0,0.8382352941176471,0.9995611109160493,0.76,0.00042779897278238027,298.5620331764221,4.8893797397613525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117.6123046875
client_count_ablation,splitfedv1_c4_alpha0.5_seed30_r50_splitblock1_run26238,splitfedv1,4,0.5,30,50,block1,26238,47,111.25244140625,0.07296971827525235,1.3491728203446665,300.1420874595642,1.579951286315918,19.767664875344845,0.1954716515679769,0.5933419357577856,100.0,0.009900990099009901,0.76,8.0,0.781428371958492,18.0,8.0,57.0,56879.0,0.8142857142857143,0.876923076923077,56879.0,0.9796829972870194,0.004366659238916778,18.0,0.8142857142857143,0.03174045855131491,57.0,0.876923076923077,0.9995435553526912,0.76,0.0004511491418535396,304.9985976219177,4.856265306472778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5228.86474609375
client_count_ablation,splitfedv1_c4_alpha0.5_seed30_r50_splitblock1_run26238,splitfedv1,4,0.5,30,50,block1,26238,48,111.25244140625,0.06954949146686751,1.3538947079613786,306.5877363681793,1.589019775390625,19.767664875344845,0.1958124841599775,0.5950122936319566,100.0,0.009900990099009901,0.76,8.0,0.8002580098009557,18.0,7.0,57.0,56879.0,0.8201438848920863,0.890625,56880.0,0.9776939078055327,0.004486578055559759,18.0,0.8142857142857143,0.03174045855131491,57.0,0.876923076923077,0.9995611109160493,0.76,0.0004258268692242813,311.6409592628479,5.052971124649048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.1171875
client_count_ablation,splitfedv1_c4_alpha0.5_seed30_r50_splitblock1_run26238,splitfedv1,4,0.5,30,50,block1,26238,49,111.25244140625,0.07837028849035751,1.4178417069976468,313.2986652851105,1.6576051712036133,19.767664875344845,0.22641727763981015,0.6656311043285925,100.0,0.009900990099009901,0.76,9.0,0.8001797174680173,18.0,7.0,57.0,56878.0,0.8201438848920863,0.890625,56880.0,0.976365660578574,0.004552924452136816,18.0,0.8085106382978723,0.03175801411467294,57.0,0.8636363636363636,0.9995611109160493,0.76,0.0004328255694888554,318.15960216522217,4.86066746711731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5451.36962890625
client_count_ablation,splitfedv1_c4_alpha0.5_seed30_r50_splitblock1_run26238,splitfedv1,4,0.5,30,50,block1,26238,50,111.25244140625,0.07369368264462703,1.346548758798534,319.73565459251404,1.5759272575378418,19.767664875344845,0.214180450989614,0.5922074832252168,100.0,0.009900990099009901,0.76,8.0,0.8104728127239101,18.0,6.0,57.0,56879.0,0.8260869565217391,0.9047619047619048,56881.0,0.9761726463573986,0.004670368471960452,18.0,0.8142857142857143,0.03174045855131491,57.0,0.876923076923077,0.9995786664794073,0.76,0.000416887800015698,324.5850450992584,4.849119424819946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5562.6220703125
client_count_ablation,splitfedv2_c2_alpha0.5_seed10_r50_splitblock1_run26229,splitfedv2,2,0.5,10,50,block1,26229,1,111.25244140625,0.11656577215475497,2.5507464920054743,3.4931418895721436,3.493018388748169,22.988525390625,0.023555970854970174,0.6773295402526855,100.0,0.009900990099009901,0.76,297.0,0.7875034995653072,18.0,8.0,63.0,56590.0,0.8142857142857143,0.876923076923077,56879.0,0.983462888416217,0.0038031268770073396,12.0,0.2896551724137931,0.026280678346968154,57.0,0.17499999999999996,0.9995435553526912,0.8400000000000001,0.00044848594469862514,7.045996427536011,3.5526559352874756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.25244140625
client_count_ablation,splitfedv2_c2_alpha0.5_seed10_r50_splitblock1_run26229,splitfedv2,2,0.5,10,50,block1,26229,2,111.25244140625,0.06327533465698476,2.0635048516248866,9.588690280914307,2.5425941944122314,22.988525390625,0.012200607942003599,0.7700701951980591,100.0,0.009900990099009901,0.76,901.0,0.7716930399223669,18.0,10.0,64.0,55986.0,0.8028169014084509,0.8507462686567164,56877.0,0.9843701841662711,0.003971045661592675,11.0,0.12307692307692308,0.03512868227941435,57.0,0.06632124352331606,0.9995084442259752,0.8533333333333334,0.000513254154729097,13.076910257339478,3.488065004348755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.5048828125
client_count_ablation,splitfedv2_c2_alpha0.5_seed10_r50_splitblock1_run26229,splitfedv2,2,0.5,10,50,block1,26229,3,111.25244140625,0.05513657620381645,1.931789196243107,15.429275751113892,2.3522071838378906,22.988525390625,0.009670369696765584,0.6775530576705933,100.0,0.009900990099009901,0.76,278.0,0.7851871552189822,18.0,8.0,64.0,56609.0,0.8142857142857143,0.876923076923077,56879.0,0.9835557039979844,0.0031724820714209793,11.0,0.3069544364508393,0.024191566307362803,57.0,0.1871345029239766,0.9995435553526912,0.8533333333333334,0.00045316775091171473,18.92285394668579,3.493415594100952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.75732421875
client_count_ablation,splitfedv2_c2_alpha0.5_seed10_r50_splitblock1_run26229,splitfedv2,2,0.5,10,50,block1,26229,4,111.25244140625,0.05465228542629718,2.1278480822486094,21.464226245880127,2.5412681102752686,22.988525390625,0.007445384256659828,0.66907799243927,100.0,0.009900990099009901,0.7733333333333333,1088.0,0.7703573524117218,17.0,18.0,65.0,55799.0,0.7682119205298014,0.7631578947368421,56869.0,0.9834279653816631,0.004703449299334023,10.0,0.10586319218241043,0.036656016291562794,58.0,0.056374674761491765,0.999385555282469,0.8666666666666667,0.0006507586414940195,24.97883415222168,3.5144731998443604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.009765625
