protocol,num_clients,alpha,seed,rounds,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv2,4,0.5,10,5,25540,splitfedv2_c4_alpha0.5_seed10_r5_run25540,1,111.25244140625,0.1171718668259142,3.30711677555518,4.2239158153533936,4.22379732131958,40.191069253692696,0.1480746031979561,1.2631364004536083,100.0,0.0099009900990099,0.76,277.0,0.7827948096912245,18.0,5.0,60.0,56610.0,0.8321167883211679,0.9193548387096774,56882.0,0.9664476359566628,0.0028499149903158,15.0,0.2912621359223301,0.031196236087216,57.0,0.1780415430267062,0.9995962220427652,0.8000000000000002,0.0003939723324085,8.993672132492065,4.769542694091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,5,25540,splitfedv2_c4_alpha0.5_seed10_r5_run25540,2,111.25244140625,0.0593284611289651,2.5708609460060408,11.925557136535645,2.9317588806152344,40.191069253692696,0.0702664150354995,1.184183580277821,100.0,0.0099009900990099,0.76,47.0,0.7968804349644171,18.0,8.0,60.0,56840.0,0.8142857142857143,0.876923076923077,56879.0,0.9791612612137512,0.0028430005746047,15.0,0.6593406593406593,0.0271584565148695,57.0,0.5607476635514018,0.9995435553526912,0.8000000000000002,0.0004380293911797,16.69637370109558,4.770652294158936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,5,25540,splitfedv2_c4_alpha0.5_seed10_r5_run25540,3,111.25244140625,0.0598270625251845,2.7176361035849657,19.79738450050354,3.100857734680176,40.191069253692696,0.0724443983356082,1.2590145514851363,100.0,0.0099009900990099,0.76,21.0,0.7914077590025017,18.0,8.0,58.0,56866.0,0.8142857142857143,0.876923076923077,56879.0,0.9815170425580536,0.0031198843251013,17.0,0.7532467532467533,0.0302131245391664,57.0,0.7341772151898734,0.9995435553526912,0.7733333333333333,0.0004496058079695,24.55867028236389,4.7611188888549805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,5,25540,splitfedv2_c4_alpha0.5_seed10_r5_run25540,4,111.25244140625,0.0571992181600918,2.5672446240608418,27.486989974975582,2.9281554222106934,40.191069253692696,0.0871891928812921,1.1840695176537497,100.0,0.0099009900990099,0.76,9.0,0.8084330583684436,18.0,8.0,58.0,56878.0,0.8142857142857143,0.876923076923077,56879.0,0.9805204469679656,0.0031219544389793,17.0,0.8169014084507044,0.0300024577788701,57.0,0.8656716417910447,0.9995435553526912,0.7733333333333333,0.0004443191474424,32.30256199836731,4.815402507781982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,5,25540,splitfedv2_c4_alpha0.5_seed10_r5_run25540,5,111.25244140625,0.0629796935324222,2.7232922839967726,35.41152215003967,3.1088104248046875,40.191069253692696,0.0824237738454879,1.2615661511885017,100.0,0.0099009900990099,0.76,32.0,0.8111231966695625,18.0,8.0,59.0,56855.0,0.8142857142857143,0.876923076923077,56879.0,0.9734812288689272,0.0028927449322897,16.0,0.7108433734939759,0.0286506794003019,57.0,0.6483516483516484,0.9995435553526912,0.7866666666666666,0.0004400725478591,40.24953866004944,4.8378517627716064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
