protocol,num_clients,alpha,seed,rounds,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,13,111.25244140625,0.030667325058159,1.6671921878432463,89.75051259994507,2.2059614658355717,27.770489822769814,0.4520059137351455,0.8225159281026865,100.0,0.0099009900990099,0.76,79.0,0.8194057155518089,18.0,8.0,62.0,56808.0,0.8142857142857143,0.876923076923077,56879.0,0.981561106521115,0.0026916174664508,13.0,0.5740740740740741,0.0242091218707208,57.0,0.4397163120567376,0.9995435553526912,0.8266666666666668,0.0004188941837995,94.66752338409424,4.9167094230651855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,14,111.25244140625,0.0318574744345633,1.7803539369671824,97.05655479431152,2.388867855072021,27.770489822769814,0.4051866425306387,0.8917072763514795,100.0,0.0099009900990099,0.76,97.0,0.8169458384235936,18.0,8.0,62.0,56790.0,0.8142857142857143,0.876923076923077,56879.0,0.9826983317805474,0.0028325253346681,13.0,0.5299145299145299,0.0245251220111653,57.0,0.389937106918239,0.9995435553526912,0.8266666666666668,0.0004292614367408,101.85208439826964,4.7952845096588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,15,111.25244140625,0.0292266613983199,1.775951754156614,104.2228617668152,2.370664596557617,27.770489822769814,0.4335042055363405,0.8885204323958056,100.0,0.0099009900990099,0.76,88.0,0.8132384770097598,18.0,7.0,62.0,56799.0,0.8201438848920863,0.890625,56880.0,0.9820018633431188,0.0027876909729574,13.0,0.5511111111111111,0.024367121940943,57.0,0.4133333333333334,0.9995611109160492,0.8266666666666668,0.0004239436455344,109.03891777992249,4.8157947063446045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,16,111.25244140625,0.0299479740747924,1.722892330110828,111.26391124725342,2.2248806953430176,27.770489822769814,0.4830157075557547,0.8329890330759794,100.0,0.0099009900990099,0.76,37.0,0.8151417603251983,18.0,7.0,60.0,56850.0,0.8201438848920863,0.890625,56880.0,0.9816909545824763,0.0027264030847662,15.0,0.6976744186046512,0.0269829008812892,57.0,0.6185567010309279,0.9995611109160492,0.8000000000000002,0.0004119906165831,116.1722981929779,4.90815019607544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,17,111.25244140625,0.0286624133033436,1.7853767486810344,118.5600004196167,2.387591361999512,27.770489822769814,0.5103904924426471,0.8932402697260915,100.0,0.0099009900990099,0.76,96.0,0.8152793374442794,18.0,6.0,60.0,56791.0,0.8260869565217391,0.9047619047619048,56881.0,0.9827483725045558,0.0025599601763675,15.0,0.5194805194805194,0.0280186791194129,57.0,0.3846153846153846,0.9995786664794072,0.8000000000000002,0.0003930223552957,123.38321542739868,4.822952508926392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,18,111.25244140625,0.0282300273427727,1.6760425315505676,125.60709619522096,2.223702907562256,27.770489822769814,0.5030724848557294,0.8264313330163311,100.0,0.0099009900990099,0.76,99.0,0.8193010146168648,18.0,8.0,62.0,56788.0,0.8142857142857143,0.876923076923077,56879.0,0.98309291519445,0.0026942809148838,13.0,0.5254237288135594,0.0245602331378813,57.0,0.3850931677018633,0.9995435553526912,0.8266666666666668,0.0004301092895095,130.39449334144592,4.787135362625122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,19,111.25244140625,0.0266528856088222,1.7843394186224195,132.78096675872803,2.3863351345062256,27.770489822769814,0.4822047664897625,0.8949412325377712,100.0,0.0099009900990099,0.7466666666666667,44.0,0.8174366244193274,19.0,5.0,60.0,56843.0,0.8235294117647058,0.918032786885246,56882.0,0.9803943490311202,0.0025537612092285,15.0,0.6703910614525139,0.0271057898247954,56.0,0.5769230769230769,0.9995786664794072,0.8000000000000002,0.0003791564851576,137.69348812103271,4.9122633934021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,20,111.25244140625,0.0315246703146448,1.809933829301801,140.05266547203064,2.359067916870117,27.770489822769814,0.5246693862536744,0.8853006240880434,100.0,0.0099009900990099,0.76,138.0,0.8074054639697315,18.0,7.0,62.0,56749.0,0.8201438848920863,0.890625,56880.0,0.9821083903176472,0.0027492524585099,13.0,0.4509090909090908,0.0252449001088444,57.0,0.31,0.9995611109160492,0.8266666666666668,0.0004294669051576,144.86873769760132,4.8158118724823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,21,111.25244140625,0.025326269181852,1.687363438897268,147.10322427749634,2.23435378074646,27.770489822769814,0.430922120078861,0.8325774007811461,100.0,0.0099009900990099,0.76,47.0,0.8121498229965324,18.0,7.0,60.0,56840.0,0.8201438848920863,0.890625,56880.0,0.978130211354674,0.002723114211152,15.0,0.6593406593406593,0.0271584565148695,57.0,0.5607476635514018,0.9995611109160492,0.8000000000000002,0.0004183597075891,152.0151424407959,4.911668062210083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,22,111.25244140625,0.0287937112290712,1.772394376538908,154.38120651245117,2.3659543991088867,27.770489822769814,0.4692654389033439,0.8869587424486199,100.0,0.0099009900990099,0.76,86.0,0.8178535079106737,18.0,7.0,61.0,56801.0,0.8201438848920863,0.890625,56880.0,0.9810710121234494,0.0025999042771987,14.0,0.5495495495495496,0.0260875671500298,57.0,0.4149659863945578,0.9995611109160492,0.8133333333333335,0.0004182626868746,159.17248964309692,4.7910215854644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,23,111.25244140625,0.0290053197322736,1.6934057076538356,161.3959763050079,2.223369598388672,27.770489822769814,0.4868566650192763,0.8023981861129695,100.0,0.0099009900990099,0.76,95.0,0.8157958472952827,18.0,6.0,62.0,56792.0,0.8260869565217391,0.9047619047619048,56881.0,0.978735856463984,0.0025417803683539,13.0,0.5344827586206896,0.0244900108844492,57.0,0.3949044585987261,0.9995786664794072,0.8266666666666668,0.0003971090443379,166.24733781814575,4.85109281539917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,0.1,20,50,25546,splitfedv1_c4_alpha0.1_seed20_r50_run25546,24,111.25244140625,0.027190552006806,1.8283260217964767,168.6376986503601,2.3902018070220947,27.770489822769814,0.5611949766625977,0.8974747248899063,100.0,0.0099009900990099,0.76,160.0,0.7996337462744555,18.0,7.0,64.0,56727.0,0.8201438848920863,0.890625,56880.0,0.97886511856839,0.0027135154088462,11.0,0.4280936454849498,0.0221200098311154,57.0,0.2857142857142857,0.9995611109160492,0.8533333333333334,0.0004327382081042,173.55495691299438,4.916987419128418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
