protocol,num_clients,alpha,seed,rounds,split_point,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,1,111.25244140625,0.1169814995458825,3.1606350433123,4.036778450012207,4.0364670753479,40.191069253692696,0.1477446500862603,1.1847246519970516,100.0,0.0099009900990099,0.76,277.0,0.7827948096912245,18.0,5.0,60.0,56610.0,0.8321167883211679,0.9193548387096774,56882.0,0.9664477531480538,0.0028499149694533,15.0,0.2912621359223301,0.031196236087216,57.0,0.1780415430267062,0.9995962220427652,0.8000000000000002,0.0003939723338121,8.863167762756348,4.826210021972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,2,111.25244140625,0.0624704162523462,2.73853168744651,11.985724449157717,3.1224145889282227,40.191069253692696,0.0789152797759828,1.267043176139325,100.0,0.0099009900990099,0.76,52.0,0.7974251761009512,18.0,8.0,61.0,56835.0,0.8142857142857143,0.876923076923077,56879.0,0.9735660754360984,0.0028769298674596,14.0,0.648936170212766,0.0254906779958568,57.0,0.5398230088495575,0.9995435553526912,0.8133333333333335,0.0004393003169127,16.692578315734863,4.706684350967407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,3,111.25244140625,0.0565089243870568,2.574118863845395,19.63165593147278,2.938908576965332,40.191069253692696,0.0698920116329732,1.187642935939764,100.0,0.0099009900990099,0.76,20.0,0.7889865106787686,18.0,8.0,58.0,56867.0,0.8142857142857143,0.876923076923077,56879.0,0.9779593463064205,0.0031531380718546,17.0,0.7581699346405227,0.0301955689758084,57.0,0.7435897435897436,0.9995435553526912,0.7733333333333333,0.0004501323387729,24.350420713424683,4.71859335899353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,4,111.25244140625,0.057901252448819,2.7244135216813388,27.457348346710205,3.106754302978516,40.191069253692696,0.0863568639728547,1.263110054786149,100.0,0.0099009900990099,0.76,22.0,0.803149327672121,18.0,8.0,58.0,56865.0,0.8142857142857143,0.876923076923077,56879.0,0.9810329249213352,0.00310216309268,17.0,0.7483870967741936,0.0302306801025244,57.0,0.725,0.9995435553526912,0.7733333333333333,0.0004478821438768,32.19839119911194,4.740877389907837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,5,111.25244140625,0.0619420373465839,2.5718770987730784,35.12875962257385,2.9302570819854736,40.191069253692696,0.0784954113529803,1.1856249709606217,100.0,0.0099009900990099,0.76,37.0,0.8124304323050854,18.0,8.0,59.0,56850.0,0.8142857142857143,0.876923076923077,56879.0,0.9677526792881797,0.0030300845642027,16.0,0.6900584795321637,0.028738457217092,57.0,0.6145833333333334,0.9995435553526912,0.7866666666666666,0.0004441669585196,39.95692849159241,4.828012943267822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,6,111.25244140625,0.053830990727125,2.7341808180903304,43.074291706085205,3.117187023162842,40.191069253692696,0.0614220800690588,1.2665150384133248,100.0,0.0099009900990099,0.76,25.0,0.7954234332209312,18.0,8.0,59.0,56862.0,0.8142857142857143,0.876923076923077,56879.0,0.959342321913032,0.0031323171084333,16.0,0.7421383647798742,0.0285277904567957,57.0,0.7023809523809523,0.9995435553526912,0.7866666666666666,0.0004480116517836,47.91102027893066,4.836555480957031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,7,111.25244140625,0.0676254169801243,2.57898801208581,50.85079598426819,2.939649105072021,40.191069253692696,0.0698767520053852,1.1895919132997157,100.0,0.0099009900990099,0.76,35.0,0.7987733637363854,18.0,8.0,59.0,56852.0,0.8142857142857143,0.876923076923077,56879.0,0.9469519105126538,0.0031462920162242,16.0,0.6982248520710059,0.028703346090376,57.0,0.6276595744680852,0.9995435553526912,0.7866666666666666,0.000436096633988,55.688292264938354,4.837332010269165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,8,111.25244140625,0.0543367025331076,2.717628934073708,58.78743553161621,3.0990328788757324,40.191069253692696,0.0576495221318243,1.258258335736549,100.0,0.0099009900990099,0.76,113.0,0.7965070364396106,18.0,8.0,61.0,56774.0,0.8142857142857143,0.876923076923077,56879.0,0.9478302599891012,0.0033346221090405,14.0,0.4899598393574297,0.0265615673606966,57.0,0.3505747126436782,0.9995435553526912,0.8133333333333335,0.0004531303433641,63.717965841293335,4.93036675453186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,9,111.25244140625,0.0533642293274238,2.5745838104225363,66.66427254676819,2.9462075233459477,40.191069253692696,0.0539460745530855,1.1856371935495562,100.0,0.0099009900990099,0.7733333333333333,312.0,0.8017426019957233,17.0,18.0,63.0,56575.0,0.7682119205298014,0.7631578947368421,56869.0,0.9590894228909944,0.0033789177086399,12.0,0.28,0.0265440117973385,58.0,0.168,0.999385555282469,0.8400000000000001,0.000498826483646,71.43521904945374,4.770777940750122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv2,4,0.5,10,50,block1_run26169,,splitfedv2_c4_alpha0.5_seed10_r50_splitblock1_run26169,10,111.25244140625,0.0588386919134669,2.71202466069688,74.52630090713501,3.090936183929444,40.191069253692696,0.0648279910439806,1.255256642850119,100.0,0.0099009900990099,0.76,204.0,0.7967362150871867,18.0,8.0,61.0,56683.0,0.8142857142857143,0.876923076923077,56879.0,0.9630861180937648,0.0033646782118635,14.0,0.3588235294117647,0.0281591236262771,57.0,0.230188679245283,0.9995435553526912,0.8133333333333335,0.0004563630196715,79.33861231803894,4.812151908874512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
