protocol,num_clients,alpha,seed,rounds,split_point,run_id,run_name,round,fit_activation_comm_mb,fit_train_loss,fit_train_time,fit_elapsed_time,fit_round_time,fit_activation_comm_mb_std,fit_train_loss_std,fit_train_time_std,eval_bmr_cost_ratio_fn_fp,eval_bmr_threshold,eval_recall,eval_bmr_fp,eval_auprc,eval_fn,eval_fp,eval_bmr_tp,eval_bmr_tn,eval_f1,eval_precision,eval_tn,eval_auroc,eval_loss,eval_bmr_fn,eval_bmr_f1,eval_bmr_risk,eval_tp,eval_bmr_precision,eval_accuracy,eval_bmr_recall,eval_brier_score,eval_elapsed_time,eval_round_time,eval_bmr_cost_ratio_fn_fp_std,eval_bmr_threshold_std,eval_recall_std,eval_bmr_fp_std,eval_auprc_std,eval_fn_std,eval_fp_std,eval_bmr_tp_std,eval_bmr_tn_std,eval_f1_std,eval_precision_std,eval_tn_std,eval_auroc_std,eval_loss_std,eval_bmr_fn_std,eval_bmr_f1_std,eval_bmr_risk_std,eval_tp_std,eval_bmr_precision_std,eval_accuracy_std,eval_bmr_recall_std,eval_brier_score_std
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,1,55.626220703125,0.2504502553272665,1.4611778874711094,2.0958166122436523,2.0955734252929688,1.102167468977293,0.0161256067894109,0.0642781406324563,100.0,0.0099009900990099,0.76,56887.0,0.7322683736194471,18.0,8.0,75.0,0.0,0.8142857142857143,0.876923076923077,56879.0,0.96950996419803,0.0181708893331934,0.0,0.0026298718375791,0.998683332748148,57.0,0.0013166672518521,0.9995435553526912,1.0,0.0007498504329219,6.326542854309082,4.230529069900513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,2,55.626220703125,0.0868204990914564,0.8902089517690867,7.329276561737059,1.0025885105133057,1.102167468977293,0.0073556845129363,0.060961461820794,100.0,0.0099009900990099,0.8000000000000002,6196.0,0.6798644233224342,15.0,41.0,70.0,50691.0,0.6818181818181818,0.5940594059405939,56846.0,0.9800659787532008,0.0112471074429111,5.0,0.0220785365084371,0.1175520522453565,60.0,0.0111714012128949,0.9990168884519504,0.9333333333333332,0.00090216678992,11.535996437072754,4.206514120101929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,3,55.626220703125,0.0701047470235776,0.8784419569887244,12.531882286071776,0.9957120418548584,1.102167468977293,0.0117290321723173,0.0637136815787341,100.0,0.0099009900990099,0.7866666666666666,1468.0,0.7060924956388017,16.0,26.0,66.0,55419.0,0.7375000000000002,0.6941176470588235,56861.0,0.97234037067637,0.0071167030007221,9.0,0.0820385332504661,0.0415715740318106,59.0,0.0430247718383311,0.9992626663389628,0.88,0.0006426774736122,16.681504249572754,4.149423360824585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,4,55.626220703125,0.0674587796108266,0.950771724394791,17.840567350387573,1.158858060836792,1.102167468977293,0.0079880266669454,0.1467746351064078,100.0,0.0099009900990099,0.7866666666666666,2120.0,0.7207670449688973,16.0,28.0,67.0,54767.0,0.728395061728395,0.6781609195402298,56859.0,0.9800444155372346,0.0081271894751531,8.0,0.0592396109637489,0.0512622450054422,59.0,0.0306355738454503,0.9992275552122468,0.8933333333333333,0.0006721894232439,21.958549737930294,4.11777400970459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,5,55.626220703125,0.0622319132257752,0.9448974838433468,23.044489860534668,1.085813283920288,1.102167468977293,0.0074350133453745,0.0721037509959068,100.0,0.0099009900990099,0.8000000000000002,2082.0,0.7173163187650916,15.0,31.0,67.0,54805.0,0.7228915662650602,0.6593406593406593,56856.0,0.9829931853206064,0.0079132974698657,8.0,0.060251798561151,0.0505951335978371,60.0,0.0311772917636109,0.9991924440855308,0.8933333333333333,0.0007280624020256,27.31253314018249,4.267850399017334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,6,55.626220703125,0.0637612654796793,0.881192096533446,28.3125913143158,0.9998362064361572,1.102167468977293,0.0074870566426271,0.0627971687817168,100.0,0.0099009900990099,0.8133333333333335,2194.0,0.7232851205062156,14.0,41.0,67.0,54693.0,0.6892655367231638,0.5980392156862745,56846.0,0.9859142979356736,0.0084862575381278,8.0,0.0573630136986301,0.0525613566939363,61.0,0.0296329057938965,0.9990344440153084,0.8933333333333333,0.000849526710137,32.58362412452698,4.270829677581787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,7,55.626220703125,0.0628962688044139,1.0336812127776829,33.73328709602356,1.1495237350463867,1.102167468977293,0.0061486537472907,0.0634819813487352,100.0,0.0099009900990099,0.8000000000000002,1883.0,0.7499204949657698,15.0,40.0,68.0,55004.0,0.6857142857142857,0.6,56847.0,0.9858928519110988,0.0084491980808089,7.0,0.067127344521224,0.0453460201537867,60.0,0.0348539210661199,0.9990344440153084,0.9066666666666666,0.000836656104978,38.039543867111206,4.306043386459351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,8,55.626220703125,0.0569876196436521,0.9131991432131092,39.11422753334045,1.0745434761047363,1.102167468977293,0.0035928964432817,0.0994594327323453,100.0,0.0099009900990099,0.8000000000000002,1033.0,0.7486175733338041,15.0,33.0,66.0,55854.0,0.7142857142857143,0.6451612903225806,56854.0,0.98597980792331,0.0070837065149957,9.0,0.1124361158432708,0.0339349039710684,60.0,0.0600545950864422,0.9991573329588148,0.88,0.0007216043891954,43.32187914848328,4.207453966140747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,9,55.626220703125,0.0569811975609848,0.9213735130792828,44.32067346572876,0.9985930919647216,1.102167468977293,0.0070827349483566,0.0392494339047636,100.0,0.0099009900990099,0.7866666666666666,1392.0,0.7488115541776814,16.0,36.0,67.0,55495.0,0.6941176470588235,0.6210526315789474,56851.0,0.9870836336362732,0.007556614251321,8.0,0.0873533246414602,0.0384817948807977,59.0,0.04592186429061,0.9990871107053826,0.8933333333333333,0.0007144106144299,48.55938935279846,4.238509654998779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splitfedv1,4,100.0,30,50,block2_run26212,,splitfedv1_c4_alpha100_seed30_r50_splitblock2_run26212,10,55.626220703125,0.06131012987633,0.9121819276817436,49.63757538795471,1.0780417919158936,1.102167468977293,0.011180544644329,0.1024842674959949,100.0,0.0099009900990099,0.8000000000000002,1183.0,0.7562020009227914,15.0,38.0,66.0,55704.0,0.6936416184971098,0.6122448979591837,56849.0,0.9883106275013036,0.0074829890770795,9.0,0.0996978851963746,0.0365682384747726,60.0,0.0528422738190552,0.9990695551420246,0.88,0.0007569100328386,53.850809812545776,4.213042259216309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
